name,price,description,link
club c 85 shoes,89.99,"These women's Reebok shoes hit the scene in 1985 as a tennis shoe, and they quickly became a fashion staple. This pair bumps up the supple leather upper with hits of color that make your look pop in all the right ways., ['Style:', '100201284', 'Gender:', 'Women\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-85-shoes-chalk-richmaroon-sprchrdgcoral
classic leather shoes,89.99,"Like finding a vintage pair of Classic Leather shoes that had a previous life. These Reebok kicks with neutral colors paired with tonal shadesin cracked leather and hip suede give a slight aged appearance straight from the box. An exposed foam tongue and archive tag stitched onto the sockliner complete the old-school look., ['Style:', '100201186', 'Gender:', 'Women\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-classic-leather-shoes-chalk-alabaster-moonstone
reebok smash edge shoes,79.99,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100214399', 'Gender:', 'Women\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-reebok-smash-edge-shoes-white-paleblue-terracota
classic leather shoes,89.99,"Style:,100008789,Gender:,Unisex
,Lace closure
,Leather upper
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwwht-pugry3-purgry
reebok court advance shoes,90.00,"All the Reebok style you love. These easy to wear Reebok Court Advance shoes showcase a classic vintage tennis silhouette that can be dressed up or down for any occasion. So comfortable with foam and DMX Microbubbles, you may want to wear them always. Available in multiple designs, so you can pick one to match your personality., ['Style:', '100010620', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-court-advance-shoes-chalk-dark-green
club c double revenge shoes,120.00,"These women's Reebok Club C Double Revenge shoes prove that some things get better with age. Subtle details give you the vintage goods like cracked leather side stripes and an exposed foam tongue. Neutral colors and softly worn shades finish the look., ['Style:', '100201132', 'Gender:', 'Women\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-double-revenge-shoes-chalk-chalk-alabaster
reebok court advance women's shoes,79.99,"All the Reebok court style you love. These women's shoes mash up the Club C 85 and Club C Revenge to make the Court Advance. So comfortable with foam and DMX Microbubbles, you may want to wear them always. Available in multiple designs, so you can pick one to match your personality., ['Style:', '100202593', 'Gender:', 'Women\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-reebok-court-advance-womens-shoes-white-white-unleashedgreen
club c 85 shoes,89.99,"Style:,100218245,Gender:,Women
,Rubber outsole
,Textile lining
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-85-shoes-black-black-grey6
fluxlite women's training shoes,85.00,"Choose your workout, lace up and get going. Bing, bang, boom. These women's Reebok training shoes have a mesh upper for a lightweight, breathable feel. A soft foam midsole cushions all your moves. Flex grooves on the outsole give you a full range of motion as you squat and jump., ['Style:', '100033350', 'Gender:', 'Women\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : mesh\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-fluxlite-womens-training-shoes-cold-gry-2-ftwr-wht-cold-gry-3
phase court shoes,79.99,"Neutral shades make these Reebok Phase Court shoes infinitely easy to wear. But their clean, minimalist color isn't where this story ends. The upper goes luxe with full leather and a suede toe cap that adds texture. A special tongue label borrows from the '90s and 2000s vaults and is inspired by jerseys worn in competition., ['Style:', '100201247', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-phase-court-shoes-white-white-darkgreen
classic leather 1983 vintage shoes,130.00,"Lace up a look as close to the original as possible. We faithfully re-created this old-school pair of Reebok Classic Leather shoes just for you. They drip with OG details like a vintage terry lining, a French-bound heel binding and the original textured, buffed midsole. But it doesn't stop there. The tongue label and taffeta woven labels are straight from the vaults. And it's all finished with a soft leather upper backed with nylon., ['Style:', '100202781', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Terry lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-classic-leather-1983-vintage-shoes-vtgchalk-mghgry-vectred
phase court shoes,79.99,"Serve up retro court style. These low-cut Reebok shoes are inspired by late 80s Reebok tennis style. This modern-day version features a leather and suede upper. The outsole adds to the authentic vibe., ['Style:', '100074467', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-phase-court-shoes-ftwwht-chalk-vecnav
club c revenge shoes,89.99,"The Reebok Club C Revenge shoes dropped in 1987 for tennis players. These women's sneakers are a fresh take on the instant classic. The upper is a master mix of full leather and tumbled leather side stripes. A molded metal Union Jack logo in the windowbox give these kicks a chrome treatment., ['Style:', '100208144', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-revenge-shoes-chalk-chalk-escapeblue
club c revenge vintage shoes,99.99,"Feel like you're courtside watching your favorite players when you lace up these Reebok Club C Revenge Vintage shoes. The colors hint at popular refreshments served up fresh for spectators. A terry lining and '90s-inspired tongue logo give you the retro goods., ['Style:', '100201178', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-revenge-vintage-shoes-darkgreen-chalk-neoncherry
club c 85 vintage shoes,130.00,"Style:,100000317,Gender:,Unisex
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-85-vintage-shoes-chalk-paperwhite-gre
club c double revenge women's shoes,120.00,"You've come to expect the unexpected, so you're always ready with your A-game. These women's Reebok shoes match every challenge with equal parts sass and style. The double outsole adds some height, and the leather upper keeps your look classic., ['Style:', '100202356', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-double-revenge-womens-shoes-chalk-chalk-classic-burgundy
club c revenge shoes,89.99,"These women's Reebok Club C Revenge shoes are a deep cut from our archives. They come correct with a premium leather upper. The heel tab gets some attention, thanks to embroidery and perforated accents. As if they're personally signed, a cursive script logo finishes things off., ['Style:', '100204579', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-revenge-shoes-chalk-chalk-softblue
club c 85 shoes,89.99,"These women's Reebok shoes hit the scene in 1985 as a tennis shoe, and they quickly became a fashion staple. This pair bumps up the supple leather upper with suede on the toe. Hits of color make your look pop in all the right ways., ['Style:', '100201301', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-85-shoes-chalk-vintagechalk-softslate
club c revenge shoes,89.99,"We went deep into our archives to create these Club C Revenge shoes. A special tongue label borrows straight from the '90s and 2000s vaults and is inspired by jerseys worn during competition. The colors remind you that whichever sport you're cheering for, you're always on team Reebok., ['Style:', '100201096', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-revenge-shoes-white-vectorred-black
classic leather triple lift shoes,89.99,"Take Reebok heritage running style to new heights in these women's shoes. Our tallest platform yet, the midsole wedge pops with color. Suede on the vamp mixes things up on the leather upper. Puffed out side stripes and debossed logos give you texture for days., ['Style:', '100201090', 'Gender:', 'Women\n', 'Eva midsole\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-classic-leather-triple-lift-shoes-chalk-chalk-alabaster
club c bulc shoes,99.99,"These Reebok shoes are proof that some things get better with age. You'll feel like these sneakers have already lived at least one life with cracked leather hits, exposed foam accents, and a faded tongue label. The upper gets a luxe touch with a mix of canvas and suede., ['Style:', '100201146', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : canvas and suede\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-bulc-shoes-grey6-grey6-black
club c 85 shoes,89.99,"These women's Reebok shoes hit the scene in 1985 as a tennis shoe, and they quickly became a fashion staple. This pair bumps up the supple leather upper with suede on the toe. Hits of color make your look pop in all the right ways., ['Style:', '100201300', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-85-shoes-chalk-vintagechalk-escapegreen
club c 85 shoes,89.99,"These Club C 85 shoes only get better with age. As if they've already lived several lives, they have subtle hits of cracked leather. Savor the details from leather and suede on the upper to an open foam tongue. Logos to linings, these sneakers give you the OG Reebok goods., ['Style:', '100201119', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-85-shoes-chalk-weatheredwhite-vintagech
club c 85,110.00,"There's nothing quite like a fresh white sneaker, and the Club C 85 is the original. Clean white leather keeps these women's shoes on point and matches any trendy look. The durable outsole makes the look last while a classic logo on the side pays homage to our roots., ['Style:', '100000015', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-85-white-light-grey
club c 85 shoes,89.99,"These Club C 85 shoes only get better with age. As if they've already lived several lives, they have subtle hits of cracked leather. Savor the details from leather and suede on the upper to an open foam tongue. Logos to linings, these sneakers give you the OG Reebok goods., ['Style:', '100201118', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-85-shoes-white-white-chalk
reebok smash edge shoes,90.00,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100216157', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-alabaster-black-gum1
